id,name,price,symbol,industry,market,currency,date
ac52a11b-4809-4d4f-ad4a-26d05d3f22df,J P Morgan Chase & Co,76395.85,JPM^G,n/a,NYSE,IRR,2019/12/31
eabdd65d-ee7f-4531-b6c4-0cc8f1f84982,"Aerojet Rocketdyne Holdings, Inc. ",19672.93,AJRD,Military/Government/Technical,NYSE,YER,4/29/2020
8cd20745-f6b6-4b7a-bf47-148c450dbb8c,Johnson Outdoors Inc.,79498.34,JOUT,Recreational Products/Toys,NASDAQ,CNY,01/28/2019
b1fc25ad-2fc4-4163-aa2d-fc580bd35939,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",6222.94,DMB,n/a,NYSE,CAD,2019-08-13
f1b4ec52-44e7-4b64-b0a7-e128d18bfe33,Titan Machinery Inc.,69283.2,,Other Specialty Stores,NASDAQ,BRL,21/7/2019
4e42787b-b53d-4742-8f30-1ab815534424,"QCR Holdings, Inc.",25666.3,QCRH,,,IDR,2019/11/27
2a1e6462-2f7a-406b-861e-ea80305cb302,Brady Corporation,78048.02,,Miscellaneous manufacturing industries,NYSE,CNY,5/2/2020
273a3f38-8127-42c3-83a4-61b9406c9643,Sunrun Inc.,66163.33,RUN,Industrial Specialties,NASDAQ,CNY,07/16/2019
c1bda0fc-d3ca-48d0-a67c-15a4299e70cd,Abraxas Petroleum Corporation,49190.26,AXAS,Oil & Gas Production,NASDAQ,BRL,
6ac321f7-83f6-49f8-a1c0-ed7a21130824,PowerShares FTSE International Low Beta Equal Weight Portfolio,37835.91,IDLB,n/a,NASDAQ,EUR,1/2/2020
8df3ab22-31fc-4631-8e1a-418506f6169d,Molson Coors Brewing  Company,67793.69,TAP,Beverages (Production/Distribution),NYSE,CNY,
8a922dca-3259-489b-945c-771eeb3506d2,"West Marine, Inc.",20118.38,WMAR,Automotive Aftermarket,NASDAQ,USD,5/30/2020
3273c924-9d7c-4d56-bccf-948eb7e6af2b,Dynavax Technologies Corporation,11583.27,,Major Pharmaceuticals,NASDAQ,HNL,03/22/2019
ea1f61f4-7b1d-460e-be94-a71523c04c04,Flowserve Corporation,87387.14,,Fluid Controls,NYSE,PHP,2019-06-24
be626939-c0a9-4658-8de8-9ba4703163ae,Commercial Metals Company,16115.29,CMC,Steel/Iron Ore,NYSE,RUB,16/5/2019
005ceb35-21fe-422b-94ac-b18c593d5b8d,PowerShares KBW High Dividend Yield Financial Portfolio,71440.6,,n/a,NASDAQ,IDR,2019/05/19
288ce19e-ad35-4e66-9266-51b30104bcda,LKQ Corporation,40796.37,LKQ,Motor Vehicles,NASDAQ,ARS,2/22/2020
bfd4274e-e707-46c7-9234-d5f1f5cbe08e,CBS Corporation,85827.4,CBS.A,n/a,NYSE,CNY,03/30/2019
f6915a04-029e-4a60-8bfb-a0630fa5d2ca,Colony Starwood Homes,1034.15,SFR,Real Estate Investment Trusts,NYSE,USD,
caf21c46-5f3e-4927-8a71-87d58a6c91d0,LHC Group,64245.39,,Medical/Nursing Services,NASDAQ,MXN,20/2/2020
edc2c181-18b4-4d9f-9ce5-5c5938b102a0,"Adams Diversified Equity Fund, Inc.",96236.62,ADX,n/a,NYSE,NOK,2019/11/07
0815451f-438c-4721-8dd6-0f01e7f462a0,"Cavium, Inc.",26661.27,CAVM,Semiconductors,NASDAQ,RUB,11/24/2019
97c89abb-1437-4073-a4bd-589993469646,Novanta Inc.,80820.74,NOVT,Industrial Machinery/Components,NASDAQ,CNY,06/22/2020
f4f9fe5c-f6a5-4920-81a2-49f344143145,Assured Guaranty Ltd.,80264.82,AGO^F,n/a,NYSE,EUR,2020-08-11
03b7b9c0-d4f8-4055-861a-de79e5362eaa,"American Assets Trust, Inc.",59599.16,,Real Estate Investment Trusts,NYSE,BRL,13/7/2020
aed9cd06-0ee0-4a29-8c21-22fe0b93abea,"Malibu Boats, Inc.",703.73,,Marine Transportation,NASDAQ,CNY,2019/07/22
3459fa0e-77d4-47b4-b3c5-7e9afb306247,First Trust NASDAQ-100- Technology Index Fund,96324.75,QTEC,n/a,NASDAQ,PLN,7/26/2019
5074be53-5cb4-4896-922b-ac8829f19a71,"Williams-Sonoma, Inc.",65647.34,WSM,Home Furnishings,NYSE,IDR,02/14/2019
79c1a827-4ff9-4f8f-a8d4-aa90b0dbe22a,InfoSonics Corp,46468.84,IFON,Electronic Components,NASDAQ,RUB,2020-08-23
c6c67817-54a8-4aae-b017-2b6f0553c01a,"Applied Materials, Inc.",62093.83,,Semiconductors,NASDAQ,JPY,
386e69a9-0627-4c65-a0f3-4c755fac3bdc,"Rogers Communication, Inc.",2192.89,,Television Services,NYSE,CNY,2019/10/23
1e92d40f-e8e1-4f2a-a1d9-8c8dad4643b6,Deckers Outdoor Corporation,35896.6,DECK,Shoe Manufacturing,NYSE,PHP,11/1/2019
cb455e68-2a3b-4c2c-a9c2-789ff0e25782,Babson Global Short Duration High Yield Fund,5169.85,BGH,n/a,NYSE,EUR,11/16/2019
beab94db-537d-472e-a9e5-9f54906adade,"Apricus Biosciences, Inc.",68165.48,APRI,Major Pharmaceuticals,NASDAQ,BRL,2019-05-18
31ffdfa3-7a75-4311-8064-934c95fc936a,Ecopetrol S.A.,570.45,,Oil & Gas Production,NYSE,COP,20/1/2020
b563a836-7eee-4b66-bb11-edd854452b36,Nuveen Insured California Select Tax-Free Income Portfolio,48335.58,NXC,,,EUR,2019/05/25
74aceca2-eff8-46ee-9511-2504033a914f,Zions Bancorporation,7126.48,ZB^G,,,EUR,10/5/2019
f4ec82c5-d81d-4460-8986-5f4637d4f88d,"A10 Networks, Inc.",48415.26,ATEN,Computer Communications Equipment,NYSE,CNY,01/28/2019
ee1fba38-4629-4ec3-a60b-4bd86287855c,First Trust,20423.0,FFA,n/a,NYSE,JPY,
b8d03cf3-e9d5-4e44-9f07-34e11ec2395a,Ichor Holdings,84041.69,ICHR,Semiconductors,NASDAQ,UZS,
f333748b-0b40-4614-8622-9a5c54d88061,Clipper Realty Inc.,11730.96,CLPR,Real Estate Investment Trusts,NYSE,KRW,
c2ab17bf-260c-4661-9f69-74f70b144f83,Hexcel Corporation,48561.93,HXL,Major Chemicals,NYSE,THB,7/15/2019
49316d2f-39c7-4fb6-ad5d-505705bed489,"Overseas Shipholding Group, Inc.",42041.46,,Marine Transportation,NYSE,UAH,02/20/2019
826b2e85-c640-4263-9c84-aeafa8af73c2,Moody's Corporation,54256.04,,Finance: Consumer Services,NYSE,PLN,2019-04-14
fae18dc2-5f7f-4153-a829-85953f2dd89a,Nuveen Maryland Quality Municipal Income Fund,58750.35,NMY,n/a,NYSE,PHP,27/8/2019
c7f90148-9c81-40b9-afa2-3faa8fce3f85,Tuniu Corporation,44833.23,TOUR,Transportation Services,NASDAQ,CNY,
cd76adfe-d1f4-46d1-a858-e17f0b8149fd,John Hancock Tax Advantaged Dividend Income Fund,54956.92,,n/a,NYSE,USD,9/29/2019
3e8a5ea2-96a5-4d2d-80ee-52455ed89951,RH,97015.87,RH,Other Specialty Stores,NYSE,BRL,10/09/2020
1d615972-6d58-4de2-9463-8fe64ba1e83f,PBF Logistics LP,51528.87,PBFX,Natural Gas Distribution,NYSE,PYG,
0bec1cd2-16d3-44a9-b6bb-85eb0cb33878,"Northwest Bancshares, Inc.",55016.95,NWBI,Major Banks,NASDAQ,CNY,14/2/2020
09295e80-d76f-4d7c-bb1f-c71a98ec92d9,"Global Water Resources, Inc.",54951.77,,Water Supply,NASDAQ,MNT,2019/05/04
437af38c-abba-4189-a68f-2f2a78988b29,Mercury General Corporation,32591.93,,,,IDR,4/24/2020
c3a5170f-099f-4711-bf30-056af322b81b,Chicago Bridge & Iron Company N.V.,44888.44,,,,CNY,03/18/2020
6104c289-991c-40f8-8809-e1c342db227e,Valley National Bancorp,91835.02,,Major Banks,NYSE,NPR,2019-12-16
26fe216d-d73e-4f46-886c-2deac08bb5ea,L.B. Foster Company,24238.16,FSTR,Metal Fabrications,NASDAQ,CNY,26/6/2020
c15e32cd-58e5-4e4c-ae6e-be8e70272feb,Brookfield Real Assets Income Fund Inc.,54963.16,RA,n/a,NYSE,IDR,
9e60a83d-90c5-4cee-957b-f649b05865ea,Alabama Power Company,20396.42,,Electric Utilities: Central,NYSE,EUR,1/8/2020
6c731ccd-dea3-40fc-8e6d-3ca4e0069bf2,"Pioneer Power Solutions, Inc.",55339.72,PPSI,Electrical Products,NASDAQ,EUR,01/06/2020
197e78a8-0c3b-4510-aea7-ee2e8bfeca81,Mistras Group Inc,30570.31,MG,Military/Government/Technical,NYSE,PHP,2019-10-09
b2de5c12-5b7f-4240-bf85-37e0e0f7e62a,"pdvWireless, Inc.",58292.44,,Telecommunications Equipment,NASDAQ,CZK,21/1/2019
fff27f15-2b30-4b25-aeb7-26db0d504bd6,"Enbridge Energy, L.P.",56948.24,EEP,Natural Gas Distribution,NYSE,BRL,2019/03/02
57239537-1cec-45a1-acb3-abf588abd666,"World Wrestling Entertainment, Inc.",74495.74,WWE,Movies/Entertainment,NYSE,PHP,9/29/2019
d85727ef-ddcf-43cc-848b-c4221ab27a32,"CDK Global, Inc.",35290.91,CDK,,,CNY,07/31/2020
0ec136ae-673c-4bdd-a752-211c2080a473,Blackrock MuniHoldings Investment Quality Fund,29747.94,MFL,n/a,NYSE,PHP,2019-12-03
675cf7f3-b3e9-4807-ab93-cb6aec8aa6fc,"Buffalo Wild Wings, Inc.",44714.06,,Restaurants,NASDAQ,CNY,24/10/2019
5c50a910-ed06-4f97-95ef-b75a4bf306c4,Performant Financial Corporation,18920.44,,Other Consumer Services,NASDAQ,CNY,2019/10/09
0e5956ca-512a-4ffc-8612-8487f5f26f0f,"Gardner Denver Holdings, Inc.",60945.99,,Industrial Machinery/Components,NYSE,EUR,3/7/2020
ea2b8570-b29d-4060-afed-d9d013891247,Microchip Technology Incorporated,72373.92,MCHP,Semiconductors,NASDAQ,AZN,07/07/2019
4a18702e-2351-4b12-b3d6-d70c3e27e576,Sensata Technologies Holding N.V.,45666.38,,Industrial Machinery/Components,NYSE,CNY,2020-08-26
5033c91a-597c-4f64-99e8-f2107ef9591a,"Korea Fund, Inc. (The)",37999.93,KF,n/a,NYSE,GBP,
e9ab08f7-1486-49c1-9df8-8ceaf9cb25c2,San Juan Basin Royalty Trust,61577.63,SJT,Oil & Gas Production,NYSE,PHP,
6e243834-9951-4d9b-bca3-d8c503592734,Steel Partners Holdings LP,43119.04,,,,EUR,1/20/2019
e828d64d-fe70-419d-918d-bb807d9bfcb9,AmeriServ Financial Inc.,9940.42,ASRV,Major Banks,NASDAQ,MKD,05/22/2020
69823a6e-32b5-4497-97bc-baa03d91ff3b,Amedica Corporation,87548.59,,Medical/Dental Instruments,NASDAQ,MXN,2019-05-20
1b35e8dc-09e0-4528-8f6c-a1c23f90d09e,Anworth Mortgage Asset  Corporation,13827.36,ANH^B,n/a,NYSE,RUB,6/2/2020
f15b32ca-17d5-4de3-9396-334e034334d5,Double Eagle Acquisition Corp.,73659.98,EAGLU,Business Services,NASDAQ,MXN,
cb1b47cf-e3cd-4dbc-8800-dfdf8564139b,Miller/Howard High Income Equity Fund,90056.08,HIE,n/a,NYSE,RSD,1/23/2020
e9e20dcb-c536-4213-b4a1-9077d43ec276,Horizon Technology Finance Corporation,91948.27,,n/a,NYSE,CNY,02/02/2020
8553bbec-689b-45d8-b8d8-d3849208b937,"Rightside Group, Ltd.",34463.23,,Business Services,NASDAQ,EUR,2019-08-24
d5f1136c-5f09-4182-ab77-8e819abb6fb5,"West Marine, Inc.",85109.46,,Automotive Aftermarket,NASDAQ,BGN,2/7/2019
82ee733b-da8b-41db-91d6-75eef66a8c1b,Hancock Holding Company,50561.24,HBHC,Major Banks,NASDAQ,CAD,2019/09/19
cadad2db-161b-4390-83f2-04962a2eaf5b,"Teladoc, Inc.",43019.41,TDOC,Medical/Nursing Services,NYSE,ARS,11/11/2019
73e9dc68-d895-41f0-aa5f-a80d437bdcbe,Tredegar Corporation,93528.58,,,,IDR,09/26/2020
b75d8ed8-fbca-475d-bd2d-5b2f9c478daa,Tenaris S.A.,22889.69,TS,Steel/Iron Ore,NYSE,MYR,
91ef9a7d-03f5-4a4d-aeae-8906eb1f2389,"Novavax, Inc.",53537.89,NVAX,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ,CNY,
fa325192-6188-4e8c-b0ea-58fa6426a1b5,Gerdau S.A.,93412.23,,Steel/Iron Ore,NYSE,IDR,
29027c3b-f34e-4d21-84f6-cbfeef97954c,Companhia Paranaense de Energia (COPEL),1993.38,ELP,Electric Utilities: Central,NYSE,KRW,6/22/2020
63aa8adf-eca5-4f23-aa7f-7940d5a01dd6,"Zillow Group, Inc.",65879.5,,Business Services,NASDAQ,THB,05/26/2020
5831adb3-6673-4477-9fdd-a696930887c5,Union Bankshares Corporation,78045.77,UBSH,Major Banks,NASDAQ,UAH,2019-03-05
3a4d573d-4c2e-4778-a4f3-ffab5f883ff4,HDFC Bank Limited,90010.4,,Commercial Banks,NYSE,UAH,12/4/2019
3307e18b-2901-4f74-9bba-44c703b21eaf,Hillenbrand Inc,82904.18,HI,Miscellaneous manufacturing industries,NYSE,CZK,2020/07/03
b45f7ba6-dbcf-47a9-aa3a-d390e84d5450,"Aspen Aerogels, Inc.",70420.25,ASPN,RETAIL: Building Materials,NYSE,CAD,6/5/2020
7905e0ab-afbe-45c6-8fcc-aefc17e13e91,ClearBridge Energy MLP Fund Inc.,24868.82,CEM,,,PHP,10/04/2020
0fb282ed-9f62-46a4-8d70-937348a7fb97,First Trust/Aberdeen Emerging Opportunity Fund,80204.15,FEO,n/a,NYSE,CNY,2020-08-09
5fb7f394-cec3-45ab-8b59-1701c2efaee4,Range Resources Corporation,82589.38,RRC,Oil & Gas Production,NYSE,RUB,
3ada3205-98c7-4675-9aa4-bc02764aac2b,Ship Finance International Limited,62908.15,SFL,Marine Transportation,NYSE,IDR,2019/11/26
7efd9d53-7ae4-4cbf-81b8-a79d45aebc48,"Carver Bancorp, Inc.",49520.57,CARV,Savings Institutions,NASDAQ,CNY,8/13/2020
adfc31f2-d90c-40d3-9b3e-34724844cc25,Qualstar Corporation,91731.96,QBAK,Electronic Components,NASDAQ,CNY,12/25/2019
bf9febd1-f198-46ca-8f6c-ee0087a92544,VelocityShares 3x Long Gold ETN,17052.83,UGLD,Investment Bankers/Brokers/Service,NASDAQ,EUR,2019-06-26
49781aa1-1a9d-4333-b528-908da1794e61,Thermo Fisher Scientific Inc,82093.36,TMO,Industrial Machinery/Components,NYSE,EUR,17/4/2019
5ca840e6-cf2f-467d-8ff1-56f228f81e19,China Telecom Corp Ltd,86860.1,CHA,Telecommunications Equipment,NYSE,PLN,
08fd0530-4806-4e9e-8da6-37f79a8dc7c3,Nielsen N.V.,55332.37,NLSN,Business Services,NYSE,IDR,10/7/2020
da40eda0-72a6-41ab-9ff3-6126387fb9aa,"Benefitfocus, Inc.",47043.0,BNFT,Computer Software: Prepackaged Software,NASDAQ,RUB,10/12/2019
db2d018d-0d08-490f-a252-66d3e163e606,Grupo Supervielle S.A.,44374.07,SUPV,Commercial Banks,NYSE,RUB,2019-04-12
115c7b83-53c1-438e-a9ee-fc4ffdfd2458,Invacare Corporation,81440.02,IVC,Industrial Specialties,NYSE,PHP,30/9/2019
92e9aa2e-e0c4-4ed2-bb15-228c2503a34b,"Harte-Hanks, Inc.",68695.59,HHS,Advertising,NYSE,DKK,2019/12/21
f602f1e4-bbf2-4fc3-bcc7-6208fcc533af,"U S Concrete, Inc.",49859.3,USCR,Building Materials,NASDAQ,USD,5/11/2020
f5529c05-1c90-413e-8077-b297dfb9b770,iPath US Treasury Long Bond Bear ETN,95046.27,DLBS,Commercial Banks,NASDAQ,BGN,08/12/2020
1570dd6c-f488-42bd-a5d9-0771f9c0bbfc,"Akebia Therapeutics, Inc.",69574.08,,Major Pharmaceuticals,NASDAQ,IDR,
351206a4-effc-4d0b-8b4c-bc41b160cfd5,Cross Timbers Royalty Trust,75488.83,,Oil & Gas Production,NYSE,CNY,28/2/2020
3568e2fb-8649-4b32-9af4-0f208cb473a0,Teleflex Incorporated,65590.43,,Medical/Dental Instruments,NYSE,JPY,
6daa93d8-f94a-4d6f-98ce-49a914d955c4,"Sophiris Bio, Inc.",76627.34,,n/a,NASDAQ,IDR,11/19/2019
e08cb177-2c1d-486a-bfea-d5b551a90e3b,BlackRock Capital Investment Corporation,87528.27,,n/a,NASDAQ,EUR,08/04/2020
78c67f84-99a8-4cee-ab25-454b0ca2a34c,Community Bankers Trust Corporation.,60862.19,,Major Banks,NASDAQ,ARS,2019-12-29
de17f565-18c1-43cf-a199-723ea79440ca,Dynegy Inc.,6212.73,,Electric Utilities: Central,NYSE,SEK,
30542960-6ef3-4410-a6ba-51c87fe42a9e,"Chegg, Inc.",42116.77,CHGG,,,COP,2020/04/13
9a2dbb9f-de04-4a94-b55a-84e6ae52daed,"Citrix Systems, Inc.",78872.31,,Computer Software: Prepackaged Software,NASDAQ,CNY,2/3/2020
c29c4bc4-3a6b-4420-a1d1-1b7c5d61e4ab,Terex Corporation,771.51,,Construction/Ag Equipment/Trucks,NYSE,IDR,01/02/2020
ed8864a4-df2b-4022-ab6e-b76832e10e21,"LEAP THERAPEUTICS, INC.",49892.78,LPTX,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ,HUF,2020-08-28
b1be8ad5-e29a-4de0-96cc-d926abdc602c,Regions Financial Corporation,99753.38,RF^A,n/a,NYSE,IDR,18/2/2019
ef1fede4-f511-4b22-8033-87cb46031d13,"Elevate Credit, Inc.",56259.74,ELVT,Finance: Consumer Services,NYSE,IDR,
26226b36-0492-4f99-84ca-ed02dded1b50,Santander Consumer USA Holdings Inc.,42580.06,SC,Finance: Consumer Services,NYSE,RUB,8/14/2020
cf09108c-3c4b-469f-84e3-60ab9da4a451,"Akamai Technologies, Inc.",50475.28,AKAM,Business Services,NASDAQ,PHP,06/01/2020
a7244a17-32ba-4caf-ba8f-13d7621c3649,CombiMatrix Corporation,75130.38,,Hospital/Nursing Management,NASDAQ,SDG,2019-09-20
14238c99-aa5c-4048-88fc-3b285dc7838f,Houghton Mifflin Harcourt Company,86414.0,HMHC,Books,NASDAQ,RUB,3/10/2020
d6c6b2c0-d7d2-4cf1-b1e7-cfa10d390cc8,"Sophiris Bio, Inc.",12665.63,SPHS,n/a,NASDAQ,THB,2019/10/03
2700b802-e0bf-4938-b8ad-e9268643e00d,"Alico, Inc.",49630.51,ALCO,Farming/Seeds/Milling,NASDAQ,IDR,
2f5a619b-1798-4452-abf2-147a35e0c4d5,TechnipFMC plc,24972.24,FTI,Metal Fabrications,NYSE,CNY,
c20a15fd-d313-41a5-8b63-89158e3b56a8,Forum Merger Corporation,49063.07,FMCI,Business Services,NASDAQ,CNY,2019-10-23
e2196af8-265e-4f3f-99a7-ee3290c42a90,Perion Network Ltd,39137.47,,EDP Services,NASDAQ,PHP,15/1/2020
7a1313b3-5c81-4b1d-821f-0d42773fa073,"Aethlon Medical, Inc.",91006.06,,Biotechnology: Laboratory Analytical Instruments,NASDAQ,EUR,2019/02/19
a1fea4b6-7669-4349-9ff2-3c8b612c5c92,Atrion Corporation,79367.18,ATRI,Medical/Dental Instruments,NASDAQ,LTL,8/16/2020
07425df8-5156-4944-ba2b-26ecb1f4cd31,Fifth Street Asset Management Inc.,88474.54,FSAM,Investment Managers,NASDAQ,CNY,03/26/2020
949384b0-8e53-4ff7-b6d5-81b9965dea8a,"NetEase, Inc.",20417.39,NTES,,,CNY,2019-02-16
72d66523-68b6-49a0-a983-52bc6fe42b8c,VEON Ltd.,68433.81,VEON,Telecommunications Equipment,NASDAQ,BRL,31/8/2020
58751006-2f7a-42d1-a6a7-26745909dab7,"Mammoth Energy Services, Inc.",17980.84,TUSK,Oilfield Services/Equipment,NASDAQ,IDR,2019/06/18
a70894b0-a1a8-4076-bc36-5d9c497956ee,"Douglas Dynamics, Inc.",23312.13,,Construction/Ag Equipment/Trucks,NYSE,PLN,4/6/2020
fc581aef-cf3f-4118-9d09-56737cd5a2c6,"Varonis Systems, Inc.",62799.67,,Computer Software: Prepackaged Software,NASDAQ,IDR,03/16/2020
9c9d4740-b18c-497d-aeb9-7a7ba92e403f,"Laredo Petroleum, Inc.",57503.6,,,,IDR,2019-08-19
6e2510c3-7ccd-4321-af72-bfa2c2fa4bfc,SEACOR Marine Holdings Inc.,8546.5,SMHI,Marine Transportation,NYSE,IDR,25/10/2019
869a54b4-eb77-44de-8ee7-bd5238d7df9d,"Alexandria Real Estate Equities, Inc.",9455.98,ARE,Real Estate Investment Trusts,NYSE,BRL,
b062de03-24ef-4d45-b801-7a2b6a7c10e4,BOK Financial Corporation,8057.77,BOKF,,,HRK,
3d8c31f4-038f-4cb1-9f74-585712de3734,Meredith Corporation,59758.58,MDP,Newspapers/Magazines,NYSE,CNY,
dd9f02b9-f6bc-4350-90e9-d4717888b303,Arc Logistic Partners LP,70662.09,ARCX,,,BRL,2019-05-12
cab21946-e2e4-4fa0-9644-ba0eb07f5fb5,National General Holdings Corp,19370.86,NGHCZ,Property-Casualty Insurers,NASDAQ,ALL,
d58f66d8-0e35-4d6e-8ca7-47254c8f6d6a,"Provident Financial Services, Inc",75220.26,,Savings Institutions,NYSE,CNY,
54b10583-718b-4904-9b62-2d288f2d7b2d,"Roper Technologies, Inc.",4240.73,ROP,Industrial Machinery/Components,NYSE,EUR,3/14/2019
1ce7b610-508e-4753-b959-6e2a167804a5,"Insteel Industries, Inc.",97342.62,,Steel/Iron Ore,NASDAQ,IDR,09/16/2019
38c10931-85d2-445a-ae94-c4b1d5997356,VictoryShares US Discovery Enhanced Volatility Wtd ETF,55127.04,CSF,n/a,NASDAQ,EUR,
192d301a-d23a-4746-93a3-04ba9d467927,Ramco-Gershenson Properties Trust,58779.53,RPT^D,n/a,NYSE,CNY,21/10/2020
34c41a3e-461b-49e8-8526-eb9deb5ddbc0,Horizon Technology Finance Corporation,32573.07,HRZN,n/a,NASDAQ,RUB,2019/06/22
acaafadb-6649-47d4-84bd-58b1c51cb540,General Finance Corporation,58650.58,,Diversified Commercial Services,NASDAQ,TND,
9c0443ad-3470-4556-a546-8dfe4a0069d6,Arbor Realty Trust,58760.85,,,,EUR,
f03fc515-9a80-42c4-8964-1a24f2a35613,CMS Energy Corporation,75577.63,CMS^B,Power Generation,NYSE,HNL,
29063254-2b25-4fd6-828e-9360f3113041,Zion Oil & Gas Inc,71216.73,,Oil & Gas Production,NASDAQ,BGN,15/4/2020
74e3665c-c53b-4ce5-bfe2-2f12a0d4f140,BB&T Corporation,28588.54,,n/a,NYSE,PHP,
ad2b191b-e7d5-418e-8e73-361d8ec99684,Vanguard Intermediate-Term Corporate Bond ETF,76013.01,,n/a,NASDAQ,SLL,1/21/2019
37f0c9ff-5147-4c4e-bf57-797e04313a6e,"Santander Holdings USA, Inc.",98819.89,,n/a,NYSE,CNY,08/24/2019
c39ec7a7-163d-4156-8fb0-df4bd201fe44,Emerge Energy Services LP,87595.6,EMES,,,EUR,2019-10-15
88e836dd-a35a-4451-b237-30d46e0008bb,"Paratek Pharmaceuticals, Inc. ",18765.28,PRTK,Major Pharmaceuticals,NASDAQ,CNY,19/1/2019
0563375a-f9d5-42da-96ee-95d5c6739341,"Genesis Healthcare, Inc.",12425.61,GEN           ,Hospital/Nursing Management,NYSE,EUR,2019/04/24
c2f7d05a-2dfe-463c-915a-746720cf5012,Asia Pacific Wire & Cable Corporation Limited,20292.04,APWC,Telecommunications Equipment,NASDAQ,CZK,
0e3f2dec-0680-4254-8bde-d0c39840894e,"National Oilwell Varco, Inc.",2326.31,NOV,Metal Fabrications,NYSE,IDR,
ba9ed679-389f-44de-adb8-73b42a295691,Wells Fargo & Company,87394.26,WFC^N,n/a,NYSE,CNY,2019-11-04
36362052-d99b-498b-af67-28ba133e5edb,Welltower Inc.,68815.5,HCN,,,EUR,8/2/2019
cfe7562c-c9b2-4886-a2fa-97d6c613b11d,Owens Corning Inc,92744.1,OC,Industrial Machinery/Components,NYSE,NOK,2019/10/28
de3024b0-e0da-4fb1-881e-90ce1f8a2566,"Matson, Inc.",27063.33,,Marine Transportation,NYSE,RUB,
07dc7ff7-584a-435a-bd30-1a71fbadf2a5,"Banc of California, Inc.",27947.03,BANC^E,n/a,NYSE,PHP,
cc69b9fa-8aef-472d-96ad-fa0f796a3e85,"Voya Infrastructure, Industrials and Materials Fund",17400.78,IDE,n/a,NYSE,JPY,
dbabc3ce-5ce2-422f-b468-3cb1ed07a9ae,"Gamco Investors, Inc.",2299.93,,Investment Bankers/Brokers/Service,NYSE,CNY,4/3/2020
9534eb93-6fbc-42f7-b9a9-b9f4942976f6,iShares S&P Global Timber & Forestry Index Fund,62878.99,WOOD,n/a,NASDAQ,EUR,2019/07/28
1d1a0402-72bf-4912-a1e3-b8edf5f80c84,RXi Pharmaceuticals Corporation,28520.3,,Major Pharmaceuticals,NASDAQ,EUR,11/9/2019
fdbc5283-6342-45fe-9b4f-973ee37fb2d0,"Mednax, Inc",63671.53,MD,Hospital/Nursing Management,NYSE,USD,01/06/2019
b72821bc-b03d-4774-8ec1-9b96e854eb46,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",29594.06,MUJ,n/a,NYSE,IDR,2020-09-24
64a9f7e3-bcbe-456e-a2e4-10546096d06f,Nuveen AMT-Free Municipal Value Fund,13643.79,NUV,n/a,NYSE,USD,13/5/2019
c48cd202-4093-4cd7-a057-1368545a40d7,Dynegy Inc.,36584.26,DYN.WS,n/a,NYSE,MAD,
ce0e1153-8aff-4e8e-87e8-5e3f6900d397,EDAP TMS S.A.,55098.35,EDAP,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ,IRR,5/21/2019
1be84fc4-c588-4d15-8183-0db32076b929,"AmTrust Financial Services, Inc.",42003.34,,n/a,NYSE,IDR,06/04/2020
c23ecf84-b9d8-421e-b22d-d8ce2f29aa1d,"MFA Financial, Inc.",91627.42,,n/a,NYSE,BAM,2020-03-06
521a9891-d062-4d24-9a30-fe82f657149a,"Parsley Energy, Inc.",34769.23,PE,Oil & Gas Production,NYSE,HNL,
44015ce6-697e-47e1-97f4-347a87483846,Drive Shack Inc.,49288.57,,n/a,NYSE,EUR,
8ebb3513-347c-46e7-ae9f-27aad454a637,"U S Concrete, Inc.",34199.26,USCR,,,UAH,7/12/2019
0578f2a3-92b4-4a44-956b-6581204f448d,MTGE Investment Corp.,67759.15,MTGE,Real Estate Investment Trusts,NASDAQ,PHP,07/21/2019
6d983ea2-3ce7-48f3-8c89-e264d03c7b33,Ameren Corporation,9851.92,AEE,Power Generation,NYSE,USD,2020-04-27
5b1d5aab-2518-4394-acbe-6236faf8acf0,BSQUARE Corporation,8516.3,BSQR,Business Services,NASDAQ,BRL,14/9/2019
e0c0702b-ccbb-4438-a3ed-57f1763c1bbc,Capital One Financial Corporation,64020.5,COF^G,n/a,NYSE,IDR,2020/01/07
7a869cbf-ff48-4011-ac3f-113b6a86e55e,Open Text Corporation,7108.54,OTEX,EDP Services,NASDAQ,CNY,
df9d7f4d-b306-47d5-8cd3-69b40e34952f,"Kite Pharma, Inc.",35765.98,KITE,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ,CNY,
768c46ff-8ec5-4d31-9a45-76d8fd65bc4c,Pope Resources,48264.38,,Environmental Services,NASDAQ,CNY,
88f1665b-c22e-47e4-bb5e-21d425455e4c,"First Hawaiian, Inc.",92412.36,FHB,Major Banks,NASDAQ,EUR,11/4/2020
0f292d18-287a-4fee-b71f-c7e53e1e281a,"Vmware, Inc.",2600.31,,Computer Software: Prepackaged Software,NYSE,IDR,
ec2ce085-79a5-49ef-92d8-365a154d6176,Nuveen Select Tax Free Income Portfolio II,92213.5,,n/a,NYSE,CNY,4/22/2020
